log2FoldChange padj pval genes gene_type
1530 -0.417560864694405 0.0183590717419802 0.00226953145293113 POLR2D downregulated
1531 -0.508832685632265 0.0183861526119312 0.00227630733870737 FAM8A1 downregulated
1532 -0.421769898274521 0.0184139548851858 0.00228404111077609 TTC19 downregulated
1533 -0.611201127449061 0.0184575330515575 0.00229374833894804 AZIN2 downregulated
1534 -0.829312825640472 0.0184575330515575 0.00229201394727786 TRMT10A downregulated
1535 -1.53016296394724 0.0184631853675413 0.00229703266424126 KLRC2 downregulated
1536 -0.624986068675469 0.0184639048173219 0.00229835091071527 TM2D3 downregulated
1537 -1.89018371269391 0.0184908993973364 0.00230392831254744 CSF3 downregulated
1538 -0.358285709996346 0.0184934312406472 0.00230510581911577 ASB8 downregulated
1539 -0.948497902973925 0.0186156147818683 0.00232293855269945 SPOCK1 downregulated
1540 -0.822621763642613 0.0186611638953749 0.00233036209740872 C11orf71 downregulated
1541 -0.597193497472925 0.0186780609050459 0.00233334280639179 WDYHV1 downregulated
1542 -0.403480795287953 0.0186781447756659 0.00233509459228714 URB2 downregulated
1543 -0.655920388572923 0.0187106622943661 0.00234177636043318 TRMT10C downregulated
1544 -0.50500223742666 0.0187194766697006 0.00234462470570482 NDUFAF5 downregulated
1545 -0.515904248135348 0.0187965553932631 0.00235690737928857 BPHL downregulated
1546 -0.580494364542063 0.0188600476990577 0.00237179679751971 MBLAC2 downregulated
1547 -0.661679895286484 0.0188600476990577 0.00237190177094382 CACNA2D1 downregulated
1548 -0.562808599113721 0.018870153129939 0.00237405226764114 RAB1A downregulated
1549 -0.503962221718282 0.0189054681175823 0.00237937649361265 TXNL1 downregulated
1550 -0.325289512059432 0.0189295217600252 0.00238328617320785 STX6 downregulated
1551 -0.559225802508817 0.0189817514131277 0.00239234289736423 RAB18 downregulated
1552 -0.575733418833735 0.0189920826751995 0.00239470394054047 MDH2 downregulated
1553 -0.43942902954105 0.0190076894147569 0.00239755780339963 CRNKL1 downregulated
1554 -0.7220439066819 0.0190513971182451 0.00240824662376264 NENF downregulated
1555 -0.487265914178631 0.0190513971182451 0.00240737333415249 MRPL54 downregulated
1556 -1.0219674544385 0.0191396659496475 0.00242312649602586 APOOP5 downregulated
1557 -0.487775838052173 0.019144460894757 0.00242462593814641 USO1 downregulated
1558 -0.413716737996373 0.0191479753438934 0.00242818722491373 MTF2 downregulated
1559 -0.445924722119996 0.0191479753438934 0.00242935508008604 TOPBP1 downregulated
1560 -1.01179643759845 0.0191479753438934 0.00243131892214448 INSIG1 downregulated
1561 -0.575940658755638 0.0191479753438934 0.00243090389038696 NAA25 downregulated
1562 -0.341743528291631 0.0191479753438934 0.00243041680622504 GRB2 downregulated
1563 -0.459068027827303 0.0191506148241351 0.00243433210392096 CEBPZOS downregulated
1564 -0.443999042455551 0.0191506148241351 0.00243401489115908 ROGDI downregulated
1565 -0.46822975301574 0.0193629804589138 0.00246854759498109 RBM22 downregulated
1566 -1.58159510876919 0.0193665258779179 0.00246990233543017 TMEM171 downregulated
1567 -0.48416425830758 0.0193870377362066 0.00247342200550028 C10orf88 downregulated
1568 -0.458422005488396 0.0194228156693307 0.00247979732989777 C12orf10 downregulated
1569 -0.566557365657444 0.0194286738361031 0.00248145090714225 NMRAL1 downregulated
1570 -0.491905679604729 0.0194981194485624 0.00249304720306748 SCFD1 downregulated
1571 -1.63507506200329 0.0195202146527774 0.00249678222193732 KRT83 downregulated
1572 -0.454506395271499 0.0195356994228956 0.00250422660760559 LNPK downregulated
1573 -1.15623088366554 0.0195356994228956 0.00250286811752211 MOSPD2 downregulated
1574 -0.428493547708934 0.019548721851201 0.00250771838598356 USP33 downregulated
1575 -0.444014120047908 0.019548721851201 0.00250725500435429 ACTR3 downregulated
1576 -0.566102907007252 0.0195505671181216 0.00250886641850505 FN3K downregulated
1577 -0.581946544705584 0.0195639779296086 0.00251149933427223 SPRTN downregulated
1578 -0.598374926585817 0.0195681356524972 0.00251294521617628 ZDHHC13 downregulated
1579 -0.433085097026278 0.0195774797312868 0.00251571517898181 MAPK8IP1 downregulated
1580 -0.691147971974233 0.0196192999458414 0.00252317384750741 NUP37 downregulated
1581 -0.690982882091039 0.0196283373990324 0.00252616601681482 LMBRD1 downregulated
1582 -0.974995969207099 0.0196762850812466 0.002533254062108 SRD5A3 downregulated
1583 -0.286051307812841 0.0197238043068751 0.00254465200475626 NSFL1C downregulated
1584 -0.442554230479877 0.0197238043068751 0.00254389633594305 ARFGEF2 downregulated
1585 -0.4068949281973 0.0197238043068751 0.00254728358931953 UBOX5 downregulated
1586 -1.99308959660322 0.0197639587810767 0.00255389076947194 FXYD4 downregulated
1587 -0.427694589007127 0.0197639587810767 0.00255467569570343 ZNF791 downregulated
1588 -0.438877006028634 0.0198403336800695 0.00256547269046347 CUL5 downregulated
1589 -1.0682963486792 0.0198828699752293 0.00257375331754122 MAD2L1 downregulated
1590 -0.870291716889569 0.0199014544645281 0.00257708667796854 BEX2 downregulated
1591 -0.347458567514335 0.0199034169425451 0.00257826857238301 HDDC3 downregulated
1592 -0.730316095136149 0.0199711902706909 0.00259170249911917 WBP11P1 downregulated
1593 -0.508192407600204 0.019977082924821 0.00259339840328283 MBIP downregulated
1594 -0.363356812629554 0.020188028599377 0.00262548826701448 HSPB11 downregulated
1595 -1.8436378170655 0.02026011340943 0.00263580741741104 BTBD16 downregulated
1596 -0.466422225139752 0.0204066417516745 0.00265772419028474 DPM1 downregulated
1597 -0.566845661828119 0.0204326867458856 0.00266206868292315 ZNF267 downregulated
1598 -0.41814616972462 0.0204365996588606 0.00266353109803637 PIGC downregulated
1599 -0.568156036311964 0.020583046460197 0.00268661203595637 MTMR9 downregulated
1600 -0.319170177955619 0.020583046460197 0.00268741495991292 SLC12A6 downregulated
1601 -0.72037828619082 0.0205950323526467 0.00268993989894728 TMEM14A downregulated
1602 -0.745969682028921 0.0205951939038137 0.00269572108711644 MAP1B downregulated
1603 -0.31331479667219 0.0205951939038137 0.00269191022590486 MKRN1 downregulated
1604 -0.439935787321715 0.0205951939038137 0.00269509940970347 NOL6 downregulated
1605 -1.3361767118121 0.0206332081562897 0.00270358216227709 GLIPR2 downregulated
1606 -0.363465273803621 0.0206633804385685 0.00270946204137851 DDX5 downregulated
1607 -0.781896689756919 0.0206633804385685 0.00270860821052206 BTG3 downregulated
1608 -0.437542090796163 0.02066984235698 0.00271223634153259 UBE2J1 downregulated
1609 -0.540642469092 0.02066984235698 0.00271157447198972 COMMD4 downregulated
1610 -0.469724976173336 0.0206929075762494 0.00271719203105834 MED30 downregulated
1611 -0.320803971862889 0.0207724309739372 0.00272890327476718 RNF25 downregulated
1612 -0.457513458300191 0.0208659472774903 0.00274866764583917 TASP1 downregulated
1613 -0.384374799902872 0.0209114524343502 0.00275856105855642 ZNF557 downregulated
1614 -0.706634316539986 0.0209510054779463 0.00276670854980758 FDXACB1 downregulated
1615 -0.477638996905549 0.0209835246716451 0.00277421870248251 KLHL12 downregulated
1616 -0.622889903705789 0.0209835246716451 0.00277361451300434 LGALSL downregulated
1617 -0.329413229344529 0.0209835246716451 0.0027749153728363 CSTF2 downregulated
1618 -1.28004717477127 0.0209835246716451 0.00277224574199117 FAM69C downregulated
1619 -0.499183121104077 0.0209865780572779 0.0027762974188484 ZNF18 downregulated
1620 -0.578833345113749 0.0209923068416005 0.00277905470148173 NHLRC3 downregulated
1621 -0.558162090216044 0.021037332251783 0.00278882822074135 NIPSNAP1 downregulated
1622 -1.00605151123817 0.0210423876834516 0.00279054644848831 YTHDF3-AS1 downregulated
1623 -0.363066501812219 0.0211248460533698 0.00280246640879552 MECR downregulated
1624 -0.472670737608677 0.0211349019173416 0.00280577078546538 TRIM24 downregulated
1625 -0.503936230335977 0.0211702244391228 0.00281243367601268 UTP15 downregulated
1626 -0.713353953562162 0.0211803442231933 0.0028147653652321 F8A1 downregulated
1627 -1.51285530661473 0.021230501372745 0.00282520393042001 RBP7 downregulated
1628 -0.383625778127869 0.021230501372745 0.00282538952217344 UCHL3 downregulated
1629 -0.368309752392322 0.0212349733441085 0.00282697449637691 EIF2B3 downregulated
1630 -0.419827057698602 0.0212428754439952 0.00282901669433153 AKIRIN1 downregulated
1631 -0.428459507759272 0.0212445524209288 0.00283023030900174 COPB1 downregulated
1632 -0.769683088020064 0.0213363435327751 0.00284447956622424 CIRBP downregulated
1633 -0.499596623477612 0.0213505386700409 0.0028493260715204 MANSC1 downregulated
1634 -0.987714102549296 0.0213688582765147 0.00285276698382223 KLHL4 downregulated
1635 -0.546163462432223 0.0213749824654563 0.002855577296695 CRYL1 downregulated
1636 -0.565515985482291 0.0213852535490701 0.00285894313982814 PEX11B downregulated
1637 -1.20310059976831 0.0214087067551484 0.00286307647790615 NAT16 downregulated
1638 -0.575395048828962 0.0214253320397199 0.0028662985574976 GTPBP8 downregulated
1639 -0.627309789291971 0.0214389584450273 0.0028711195456376 TRIM2 downregulated
1640 -0.501016832760476 0.0214389584450273 0.0028698813355314 BLOC1S6 downregulated
1641 -0.371768486817058 0.0214389584450273 0.00287087697389284 UQCC1 downregulated
1642 -0.372348889772232 0.0214884351504894 0.00287874715063192 PANK3 downregulated
1643 -1.01472167292644 0.0214922487919825 0.00288025988332399 APLP1 downregulated
1644 -0.70433097543594 0.0215093076035338 0.00288354862572895 TPI1P2 downregulated
1645 -0.782774453184897 0.0215473002783744 0.0028896463385486 LPGAT1 downregulated
1646 -0.628768453782521 0.0215563984491635 0.0028922359547335 LNP1 downregulated
1647 -1.67999684683519 0.0215563984491635 0.0028936879357307 CMTM5 downregulated
1648 -1.06911711365693 0.0215582558533394 0.00289515383725121 ADSSL1 downregulated
1649 -0.378280898523819 0.0215622463305846 0.00289969144938873 PMPCB downregulated
1650 -0.754533726673068 0.0215931865067868 0.00290586535426716 OLA1 downregulated
1651 -0.531009415306227 0.0216062622973309 0.00290863215003457 PLGRKT downregulated
1652 -0.615427397615167 0.0217258565673937 0.00292675735234083 CAPZA1 downregulated
1653 -0.478095319120425 0.0217533573550862 0.00293249006996267 CLPX downregulated
1654 -1.44132356939797 0.0217677704892714 0.00293544772411607 USH1C downregulated
1655 -0.451500933960288 0.0217998679494065 0.00294212424678665 TFG downregulated
1656 -0.816283695589577 0.0217998679494065 0.0029428246670154 ZNF572 downregulated
1657 -0.651985432807908 0.0218000901937012 0.00294387084748764 TUBB downregulated
1658 -0.748542393861787 0.0218166684008805 0.00295047155000384 LSM3 downregulated
1659 -0.761617158218226 0.0218166684008805 0.00295119431778097 FBXO7 downregulated
1660 -0.521299720184202 0.0218388823504844 0.00295521724064029 FCF1 downregulated
1661 -0.455641274885908 0.0218454781736257 0.00295712807608302 MAPKAPK5-AS1 downregulated
1662 -0.376909005072689 0.0218686036151187 0.00296433595826995 TTC1 downregulated
1663 -0.58238352889063 0.0218912941261844 0.00296945256641013 HCFC2 downregulated
1664 -0.290232961431218 0.0219189650733663 0.00297524944267201 UBE2Q2 downregulated
1665 -0.565305328785705 0.022072726674166 0.00299920748870526 CRSP8P downregulated
1666 -0.469498551196343 0.0221096612431859 0.0030052567093241 ACSL3 downregulated
1667 -0.423083689174193 0.0221815149489789 0.00301812530350392 GRSF1 downregulated
1668 -0.877583412034849 0.0221972374132034 0.00302129927033766 PREPL downregulated
1669 -0.53757779506108 0.0222746624284803 0.00303287600585424 SLC25A36 downregulated
1670 -0.508628237111793 0.0222969574744057 0.0030369509970733 ATXN7L3B downregulated
1671 -0.516429779463677 0.0223420003838862 0.00304516893313211 PRDX1 downregulated
1672 -0.387358584296348 0.0223529891620178 0.00304875058444339 ATIC downregulated
1673 -0.313021634245968 0.0223565064840268 0.00305131454739339 ANKRD13C downregulated
1674 -0.431062018567297 0.0223709946466234 0.00305433474665362 ARPC2 downregulated
1675 -0.48888883659193 0.0223904100429186 0.00305907294251594 ATF6 downregulated
1676 -0.664156244410002 0.0224780172144532 0.00307418554548109 TMEM17 downregulated
1677 -1.75052989111306 0.0224780172144532 0.00307351755094337 LOC100507250 downregulated
1678 -0.664309444857712 0.022504762677158 0.00307983773138254 USP11 downregulated
1679 -0.404563134262447 0.022504762677158 0.00308099044342577 SUV39H1 downregulated
1680 -0.902644682568382 0.0225077577806577 0.00308299181545582 NEK8 downregulated
1681 -0.21323157728625 0.0225077577806577 0.00308349881682529 STRADA downregulated
1682 -0.344998676647604 0.0225184663600368 0.00308850251268457 CSNK1A1 downregulated
1683 -0.511588776395381 0.0225184663600368 0.00308748825077518 CDC40 downregulated
1684 -0.911651753409115 0.0225184663600368 0.00308916452233199 LINC00346 downregulated
1685 -0.504017653750792 0.0225184663600368 0.00308608652718848 EXOSC5 downregulated
1686 -0.847496756733838 0.0225273831122446 0.00309248791616839 HAPLN1 downregulated
1687 -1.2021140426948 0.0225273831122446 0.00309214012983975 MCHR1 downregulated
1688 -0.58497351758678 0.0225503069862684 0.00309668598245219 TMA16 downregulated
1689 -0.643069446800228 0.0226405689651448 0.00311224713924448 SLC25A40 downregulated
1690 -0.675554434553992 0.0226592504370035 0.00311798383862557 ELOC downregulated
1691 -0.540160932911398 0.0226655450752626 0.00311990652157043 BORCS5 downregulated
1692 -0.304093215850131 0.0227743072493707 0.00314018556116341 NUP58 downregulated
1693 -0.358896112643473 0.0227999441105701 0.00314478322953325 TBRG1 downregulated
1694 -0.686455347512781 0.0228685514918012 0.00315744415786675 APH1B downregulated
1695 -1.10488929305356 0.0228818220904602 0.00316140962458043 MSC downregulated
1696 -0.274716680091928 0.0229247698045219 0.00317161780542679 USF1 downregulated
1697 -0.387689824279017 0.022930065340871 0.00317341928853987 RMND1 downregulated
1698 -0.629988803021255 0.0229457145537122 0.00317872179799565 MAP2K4P1 downregulated
1699 -1.45482929462216 0.0229740440638578 0.00318562480636447 SPOCD1 downregulated
1700 -0.310011193173671 0.0230159252521347 0.00319495760037557 POLR2E downregulated
1701 -0.688225675659479 0.0230399329594059 0.00320043817736585 TTC8 downregulated
1702 -0.365620304355365 0.0231849767168886 0.00322815109557388 PDIA3P1 downregulated
1703 -0.480991446787927 0.0231994158974939 0.00323232434240476 LSM4 downregulated
1704 -0.405039803239422 0.0232180588389746 0.00323708130771749 SNX14 downregulated
1705 -0.438839589706043 0.0232204515346132 0.00323850235358983 CLTA downregulated
1706 -0.331159252544572 0.0232869389036717 0.00324886067863187 ZXDB downregulated
1707 -0.426021402479399 0.0233763836323456 0.00326351880757353 PCDHA1 downregulated
1708 -0.853063296653208 0.0233907141705175 0.00327206140053713 YWHAEP1 downregulated
1709 -0.716972537857197 0.0233907141705175 0.00327154683995872 COMMD3 downregulated
1710 -0.424564074229023 0.0233907141705175 0.00327040672179095 YPEL4 downregulated
1711 -0.546431799753556 0.0234103779420148 0.00327590335067022 NUAK1 downregulated
1712 -0.646325225225389 0.0234122008109426 0.00328052373270374 KIFAP3 downregulated
1713 -0.670597141359349 0.0234122008109426 0.00327858504809967 VAMP2 downregulated
1714 -0.443548595515759 0.0234200956955936 0.00328354833913963 FAM175B downregulated
1715 -2.3823787455552 0.0234200956955936 0.00328381335255421 MUC5AC downregulated
1716 -0.500830921613364 0.0234397564664153 0.0032890724816963 NDUFS2 downregulated
1717 -0.57301308733614 0.0234397564664153 0.00329342458879879 TARBP1 downregulated
1718 -0.346212197510127 0.0234397564664153 0.00329271186961135 CCDC71 downregulated
1719 -0.753338360003152 0.0234397564664153 0.00329354004609756 CTSO downregulated
1720 -0.432665803240645 0.0234397564664153 0.00328786220547796 TECR downregulated
1721 -0.50001555883652 0.0235214895313559 0.00330789791246449 FBXO3 downregulated
