"","AZIN2_rna","SMG5_rna","HP1BP3_rna","ZBTB40_rna","NUP210L_rna","GPATCH3_rna","SNORA73B_rna","RAB42_rna","RNU11_rna","TSSK3_rna","SLFNL1_rna","FAAH_rna","DIO1_rna","SLC25A24_rna","HIPK1_rna","BNIPL_rna","S100A4_rna","PMVK_rna","IGSF8_rna","LHX4-AS1_rna","MAP10_rna","SNORA14B_rna","FH_rna","ZNF692_rna","COBLL1_rna","MDH1B_rna","NCOA1_rna","LYPD6_rna","PLA2R1_rna","KRTCAP3_rna","C2orf16_rna","DYNC2LI1_rna","EPCAM_rna","C2orf81_rna","LBX2_rna","RNU4ATAC_rna","ITGB5_rna","TFDP2_rna","XXYLT1_rna","ACAA1_rna","SPCS1_rna","NIT2_rna","EAF2_rna","FAM162A_rna","ACAD9_rna","TM4SF18_rna","NDUFB5_rna","HTR3E_rna","PPP1R2_rna","N4BP2_rna","SLAIN2_rna","USP53_rna","ABCA11P_rna","DANCR_rna","ANXA3_rna","CCNA2_rna","SIL1_rna","RNF180_rna","HMGCS1_rna","SREK1_rna","PDE4DIP","RP11.92G12.3","SMAP1","PHF20L1","ELF2","LRG_221","WBP4","RP11.505P4.7","PGM1","PKP4","CCNDBP1","WDR47","SNX7","PTTG1","DUT","SLC25A40","ATP6V1H","ACOT13","PDK1","C5orf28","OXSM","C16orf52","MLH1","LSM3","SPAG1","RP4.791C19.1","RP11.474G23.3","NDST4","ANAPC4","UTP23","MEGF10","LONP2","TIRAP","AUTS2","AGFG1","WDR11","DNAJC13","CTD.2021J15.1","RP11.527D7.1","DCAF10","ZNF669","LINC01023","LCORL","CTC.548K16.1","CCDC88A","SLC35G6","AC025166.1","METTL21B","PCK2","GPR113","MFAP1","ZC3H8","RPL36AP43","WDR43","SIK1","SRSF12","AC090952.5","MIS12","CHMP5","UBE4B"
"TIRAP",-0.0743219059925184,0.520821098789178,0.468399116113942,0.588198112479111,0.563210316219867,-0.0666949869258584,0.21730597867794,0.504657735426668,0.164477980126896,0.591495317174085,0.564820265117095,-0.0380621755929987,0.54094312737655,0.0111439262103489,0.144139193840482,0.592252083303633,0.512004790065502,-0.0668352779203833,-0.164840204428824,0.576946816720663,-0.547042687110287,-0.0657521270754994,-0.581670563899077,0.579819069882145,0.173837058716041,-0.555297238166747,-0.143069441091294,-0.0298186224211557,-0.056135812666565,0.579223133680216,-0.502340920590272,-0.581943175312847,-0.0507062379319429,-0.0319612793269049,0.569505582261126,-0.0724895899484802,0.542874669840998,0.254495472099118,-0.511147391103957,-0.0101396116197047,-0.568359264632823,-0.606357290786177,0.0882582630593947,-0.600441469092012,-0.14718949200407,0.166732462530982,-0.578460311123775,0.572526021446934,-0.57574345239593,0.0467847513682606,-0.00366240514258585,-0.0369108519636515,-0.516785537868991,0.144095187091232,0.16750852478133,0.569177619592878,0.120231790122556,-0.120699645558498,-0.589714086518215,0.105872121241128,0.480826882980531,0.0880271791975245,0.109705550190373,0.138340292341853,0.249633912445842,0.066771816198377,0.425623147456002,0.122973410630193,0.458363101334321,0.233809329310024,0.559163908521298,0.209981484442231,0.491931104798309,0.516935186370813,0.41445563788123,0.117060995029439,0.110681714605519,0.0152275084199536,0.504932374686152,0.127177286384155,0.14749015409043,0.609671360151285,0.230358370217184,0.122813618694939,0.506194482120783,0.455511756504852,0.0297525872860965,0.33185831837317,0.0981419601800615,0.122805411198658,-0.00955199226243731,0.481519189136815,0.41579512250233,0.192297962622242,0.425293545684451,0.429619397443298,0.514256788044767,0.0479817907562745,0.454276601828122,0.390360528237956,0.214790196396141,0.0514250629251582,0.0318855685995113,0.421332807091896,0.00172254043647428,0.45931907257116,0.487165491327335,0.432559752723399,0.421758657433158,-0.0755094736398943,0.463159061763538,0.396590615102227,0.49613736436986,0.431221418649176,0.423336846159228,0.439448528392279,0.0890948477587503,0.14836628541164,0.123652068057747,0.136299985922997
"AUTS2",0.650080843606583,0.392343563713021,0.295652255747175,0.281112722459215,0.364996414201787,0.683274493358799,-0.520215469902587,0.259439832965468,-0.591955273822603,0.267252613568749,0.255116398303791,0.645472209721519,0.189975525391253,-0.55496045541398,-0.641582970902493,0.423223176070383,0.242766118736844,0.537829947031269,0.563120616517702,0.105722710938163,-0.387990843238659,-0.705446187246246,-0.108949142126845,0.318300217444294,-0.509438406427979,-0.384198290165274,-0.748049758491586,-0.70401713307576,-0.664815329022229,0.236955962561349,-0.128253423835286,-0.428993325080265,0.607561708755179,0.623552162682691,0.341759493474086,-0.652986755025251,0.0896587414166709,-0.451946114664456,0.0894746249144745,0.688974534930297,-0.343069824740399,-0.241627184122118,-0.660428600183999,-0.269997171128927,0.585244528132399,-0.454547828478593,-0.239823087129507,0.186349048990473,-0.117320842145214,-0.564644871294074,-0.656416492379254,-0.649841318443574,-0.159013413941939,-0.605325254175546,-0.491229124999404,0.23554197650483,0.707935931336667,-0.70897847492524,-0.285090142609947,-0.576146682671471,0.379845663242961,0.64085436495693,0.742264886941889,0.621441643135449,0.659790196249058,0.634013429801709,0.335675772566703,0.636077588041713,0.438441404979485,0.713826332046086,0.394471174330953,0.635834869747476,0.293970526731307,0.450828460039924,0.387773895761947,0.668712617484474,0.600665793223001,0.601713515958251,0.434107930091196,0.634600465949479,0.749582538444456,0.302206755530897,0.709749191023711,0.676103264855972,0.301923805797012,0.361195774747059,0.613344742235963,0.0502109611821476,0.656390555794764,0.58156562197098,0.545666815162842,0.205343121822992,0.192297962622242,0.711567266715398,0.296553594361583,0.271628833235342,0.365541320052649,0.584310304825903,-0.0714493674239197,0.104723677225609,0.724648359924896,0.544592169635155,0.676415802590857,0.0644238676069765,0.572606773902755,0.308010491803721,0.322024007188806,0.317059363538123,0.0691346955328745,0.665132522580939,0.122506192001179,0.167068779917946,0.422116502703381,0.353515865017008,0.164028351471205,0.306766274446669,0.539061711102026,0.607387116020917,0.671826360856323,0.696590176276358
"AGFG1",0.0337583381580996,0.557013161198353,0.491774018492118,0.603091455459308,0.592840277717363,0.0463176077212471,0.122714825997461,0.520363353792934,0.0610924288356525,0.603996412173589,0.576744157719927,0.0674175931398289,0.543644887137551,-0.0784370677278012,0.0338380027642804,0.629730123971413,0.524659002842845,0.0228569715145564,-0.0660607896244492,0.564287280702881,-0.581190603458187,-0.175521938528581,-0.569286026206394,0.601106955485767,0.0832057894288204,-0.588413147282296,-0.255703451456303,-0.141203791111477,-0.159882556141708,0.587494975259567,-0.497124753190272,-0.620875861175109,0.0493421974118932,0.0696896040159666,0.595085470244746,-0.173499691249512,0.529387679248097,0.168944865160942,-0.47055821812031,0.100884066277414,-0.594208157373968,-0.613985472972393,-0.0221970255885159,-0.612923528696058,-0.0457677262427474,0.0852696756842763,-0.587231162484231,0.573024906147776,-0.56500588821541,-0.0461790420345766,-0.10875567324596,-0.139242812419519,-0.515761421202462,0.0396115543800442,0.0801226641792586,0.577738337268741,0.227604343632897,-0.228215394219128,-0.605167540710948,0.0080304679904577,0.517067440374343,0.18629380695436,0.223124392392713,0.230910651281102,0.342641924679143,0.165032333730233,0.457613139743094,0.218680020178211,0.505154831577457,0.33629640140205,0.593728977805766,0.30118281419535,0.513828319995498,0.562706993021919,0.45537479653975,0.218305368391302,0.201339665140348,0.110953413670026,0.548638546035435,0.222431187532239,0.260143077132174,0.626845653346303,0.332368664889773,0.224948065403665,0.528635130866446,0.490060588553288,0.126598390527868,0.322876398901295,0.198381187090986,0.20977758432105,0.0784566960356872,0.489736110858164,0.425293545684451,0.296553594361583,0.451025732915629,0.451131897124811,0.546487057769656,0.139235068858558,0.419497787729421,0.387118718743961,0.319989292471223,0.136131280244863,0.138737715874764,0.410037507760662,0.0934733213095396,0.485142188843849,0.513806776939109,0.461207824097784,0.411197057938782,0.035045838769737,0.45903241458088,0.403028399726452,0.538371726503297,0.465785372247166,0.427914029220863,0.46609209395532,0.17098035837126,0.238167807830513,0.225057511289031,0.24102799521925
"WDR11",0.0033863201644757,0.555881324875574,0.493229724658299,0.608818234810683,0.594179837247252,0.0147420355124102,0.151818121132819,0.524487437167967,0.091691908945352,0.610422810674026,0.582884362389286,0.0383472988006931,0.551876119982572,-0.0540993125982217,0.0659652314367641,0.629434675280869,0.529727508059282,-0.00243320184861563,-0.0954243447913351,0.57725661856328,-0.581044228406723,-0.14701443217826,-0.582259457813482,0.604970830426237,0.110521425541141,-0.588681746953803,-0.227704302554392,-0.111665575823235,-0.132839736969148,0.594858416245937,-0.506851476482316,-0.620017457957658,0.0215268955875106,0.0417527184185564,0.597621295486512,-0.147465605371488,0.542015778469804,0.196226586141418,-0.489968211642242,0.0707814855620491,-0.596652465936438,-0.621971885510872,0.00904619036444222,-0.619503235549101,-0.0755513719793788,0.109995595680837,-0.594447423804023,0.58237319720732,-0.577437085090924,-0.0203388809731493,-0.0804806768671436,-0.112263027735804,-0.52459711496711,0.0701695013715054,0.106458440432294,0.58485750556053,0.200645547105025,-0.20122573798948,-0.610768409911491,0.036164486323305,0.515260100689388,0.161256777672445,0.194361024806951,0.208242813052585,0.321699451350532,0.13964489733607,0.456037509353153,0.194912050713358,0.500130573759626,0.312536042898578,0.593670893280735,0.280070698757175,0.516072208487171,0.558927865932995,0.45120668095037,0.192946357537063,0.178729346307794,0.0853956361182947,0.545217559901075,0.198854908262356,0.232212049605411,0.63231309741717,0.308679698415278,0.199444350745976,0.530968742342763,0.48829008164003,0.100979241954842,0.330794739602553,0.172979829993832,0.188361845106598,0.0545692394412856,0.495496079935221,0.429619397443298,0.271628833235342,0.451131897124811,0.45244743945038,0.546314690158051,0.115425730752305,0.43639921338262,0.394458366188638,0.29518269179015,0.114144217461415,0.110455946537259,0.420061565334589,0.0687636482538689,0.485787404409528,0.514692617345051,0.460648147113253,0.421030345898189,0.00398681341703666,0.467816404369281,0.407861386738442,0.535201902731953,0.463608465053962,0.433691679226975,0.466186979090321,0.150377753726252,0.216412575577234,0.199764240709924,0.215048370061544
"DNAJC13",0.0484648393745125,0.67522147287053,0.595526367249414,0.729348039451285,0.718018516925284,0.0639826208304567,0.141451415457586,0.629504274257599,0.06641039869696,0.73027045506886,0.697319792121646,0.0889261841834203,0.65669254857632,-0.101100713287814,0.0330056232775289,0.763125347021521,0.634474303731427,0.0339906725868919,-0.0727382386360772,0.680525902804035,-0.704272303566316,-0.219777486866457,-0.686581925893233,0.727407063684123,0.0940227645138416,-0.712920664497334,-0.316807894191417,-0.178450299717814,-0.200462499777639,0.710042233901957,-0.599951304560114,-0.752536643374335,0.0667116414203641,0.0913971082675812,0.720441300100965,-0.21671148286824,0.638322554903698,0.197922308609007,-0.565350187075972,0.129734856140782,-0.719401027239838,-0.741986044473602,-0.0346726901331306,-0.741049395343614,-0.0480443233128903,0.0971681683748494,-0.70975920096132,0.69201465231302,-0.68153058902272,-0.0623872042133399,-0.138818103549141,-0.175437377035085,-0.622755359371531,0.0403920937484138,0.0905307855298519,0.698280792727903,0.282500917852203,-0.283249016259531,-0.731894996132279,0.002728202784814,0.626986876267399,0.231966109399092,0.277521653919409,0.285439214049238,0.420395950922346,0.206290532823685,0.554887690603976,0.270893023565168,0.613352894923312,0.413408358948859,0.719443232401506,0.370201654965187,0.622053663657778,0.682779656893393,0.552820718814715,0.270835055504831,0.24959336663684,0.14080483087689,0.665643605501057,0.27539064890989,0.322170488689001,0.75819584325642,0.408631302726215,0.278920110010598,0.639972928666639,0.594253171048382,0.159777318555197,0.389262507105168,0.246703217366514,0.259520373261131,0.101012420122158,0.591985699972905,0.514256788044767,0.365541320052649,0.546487057769656,0.546314690158051,0.662228055716582,0.174638885933088,0.504103999359184,0.467249757660421,0.393909236943712,0.170424431606405,0.175149402680876,0.494352602805251,0.11941289696864,0.587692223924268,0.622365570975214,0.558990548607045,0.495805125748718,0.0501959125143427,0.554028986434031,0.487151610792285,0.653140659735429,0.564939740971747,0.517070715239666,0.564745961843215,0.212306907700175,0.294005657745149,0.279000348481221,0.298522812370744
"CTD.2021J15.1",0.609355286999901,0.196852920240647,0.125397566517159,0.0760754765559529,0.15935629367965,0.637018498290038,-0.535312141132801,0.0817495537261335,-0.58411833827188,0.0625662164586414,0.0596690173250354,0.59423917672009,0.00807329515447713,-0.504391213649061,-0.622777664549852,0.203149459744673,0.0644765333716213,0.505751995234562,0.558195542808295,-0.0788690727733987,-0.185000739977503,-0.617018238959412,0.0773834324548746,0.112180358490453,-0.512448947754624,-0.179082781761968,-0.632120819059476,-0.62658489527746,-0.58324170527086,0.0389219503049188,0.0359869435642041,-0.211473508816673,0.563833403647151,0.572606220934915,0.136475724066469,-0.567621670029143,-0.0830773584043241,-0.48491413964424,0.235214907546762,0.625077116140067,-0.138005049474569,-0.0349409610088298,-0.622908033684548,-0.0623410737211152,0.572836322875411,-0.460746590133815,-0.04174089749449,-0.00474307011096771,0.0680345757967983,-0.523902800298771,-0.591513275129016,-0.575531570028135,0.0125807413632925,-0.59003051453666,-0.494097333163119,0.0406805045971659,0.602805714292979,-0.603605577598747,-0.0792083029342183,-0.552139206903899,0.19765339275109,0.551973946551152,0.636978622929756,0.519246508309369,0.520242131934285,0.552219897229789,0.17445540453895,0.537102890868228,0.257341381654764,0.573807715991943,0.187188989251774,0.510595451278432,0.116769411972422,0.250827785186654,0.224864258424293,0.568352500346358,0.508846513687996,0.538632604374557,0.239358799102985,0.534499185149767,0.632168970623013,0.0886315440268923,0.571169490068877,0.573286778423575,0.119640231019536,0.188464696751503,0.544744843876406,-0.0549355035441312,0.562944141536301,0.487939664349328,0.495519834676072,0.0399014633744167,0.0479817907562745,0.584310304825903,0.139235068858558,0.115425730752305,0.174638885933088,0.513024536731525,-0.201758773908865,-0.0233964914491969,0.589324331746355,0.476126241963374,0.601041619485589,-0.0691374445758328,0.516435069868015,0.139298126202366,0.143536259356719,0.155552510284732,-0.065013123714941,0.623302911039914,-0.0293373379560172,0.0310069968832536,0.231190103596418,0.188870188764144,0.0201810541846724,0.14417844924568,0.459751869697113,0.503528713100965,0.569172217688705,0.587707857721051
"RP11.527D7.1",-0.390698933355125,0.500529071436571,0.476014850037124,0.638528881346413,0.568072035588403,-0.395780778282432,0.518094897152099,0.539586492002531,0.481769514164482,0.649088087622222,0.619853606547868,-0.341416559508442,0.618228939566146,0.265449787956774,0.477735831404791,0.579545824751133,0.556689557384613,-0.33019575612089,-0.469202454331198,0.703191821552318,-0.536629315580656,0.233403208365719,-0.707881671260072,0.610806507065576,0.45663923081489,-0.549088997819803,0.152025742186159,0.279530798551487,0.227547928304802,0.646813327497986,-0.595891089531388,-0.563517798733249,-0.340732527516504,-0.323563283175181,0.586773787075571,0.200911919967651,0.666104784749119,0.53563329132429,-0.705807310399432,-0.324741461833939,-0.584689142507164,-0.680020962227675,0.413518642198062,-0.65949203610236,-0.456231012967825,0.422570729572494,-0.644523912939814,0.660979471746052,-0.69638094645733,0.316221732900247,0.292053493941141,0.245801598907811,-0.600784140509174,0.461283404730424,0.440167591240642,0.634376702946139,-0.163614153195895,0.163476578037845,-0.638703664474316,0.398335281662313,0.454120901042138,-0.175200943465885,-0.192838898409504,-0.100931451379518,0.0265962105053508,-0.199775183416079,0.402236415900867,-0.127552288344371,0.398384300595259,-0.018436524830676,0.54947692075956,-0.0141862029476719,0.507406328075319,0.46902496224968,0.364142019496937,-0.150005362995282,-0.127539463425013,-0.252263687451883,0.460961937959529,-0.121412273297086,-0.146964503555462,0.656941719735996,-0.021084939660244,-0.145859239511,0.522376283568171,0.42960197870398,-0.238616188644443,0.409267477004664,-0.169059984961063,-0.103121553241265,-0.259175174030982,0.533929243273207,0.454276601828122,-0.0714493674239197,0.419497787729421,0.43639921338262,0.504103999359184,-0.201758773908865,0.623629236459604,0.46076865163796,-0.0480868193258585,-0.179316860194736,-0.264359435642223,0.519307439662665,-0.256681191000102,0.458607382745506,0.488517719594799,0.41968366382536,0.5177315998491,-0.3990508838843,0.547487803314623,0.44068677524274,0.45493600959264,0.401456554976313,0.476876537402522,0.433304984499736,-0.127782218190237,-0.0815256292125169,-0.142833904234886,-0.137568202249393
"DCAF10",-0.153114015364585,0.470518751195655,0.430124563306307,0.5511117158291,0.516031742799709,-0.149565789307943,0.279590960259963,0.470616176468823,0.235754656121631,0.556080492508967,0.531012763215671,-0.11646934633982,0.515183152713351,0.0786612741204959,0.221557331623896,0.537842741204762,0.479957704931571,-0.131996197204084,-0.232604237416818,0.561270431013827,-0.497142898828039,0.0204619099028374,-0.565578375629306,0.538245474279116,0.235021072204684,-0.505819114748623,-0.0512923058853342,0.0560467948387352,0.0250843157800843,0.547556839701809,-0.484283763202778,-0.526881361163971,-0.124436015098832,-0.107729131611142,0.525125724155166,0.00736977301537749,0.529319793114193,0.308287313595142,-0.519557816245284,-0.0939792776731791,-0.523825432277723,-0.573990374152407,0.16824258235882,-0.564648995547524,-0.217733087074933,0.221267571906588,-0.546448625499753,0.547054125914766,-0.558660736093773,0.115308068278897,0.0762800930688294,0.0423926300466507,-0.494912877059559,0.217098830699395,0.226506145606071,0.537732307630366,0.0334498594499259,-0.0337885021365591,-0.552136035757682,0.17550875286129,0.43224062127347,0.009569540373047,0.0187949081642625,0.0620018324092672,0.168085333294293,-0.0107495856075386,0.382683236448772,0.0449275663450176,0.40275143615551,0.145758257066524,0.508416177535458,0.13154237647492,0.453746963850962,0.459530652352397,0.365226573400732,0.0350702694272755,0.0370073112862222,-0.0581106037686253,0.449622045656491,0.0492908664109754,0.0555049064201774,0.569912222874251,0.142820497095411,0.0398950593538566,0.466972643772671,0.409319308168182,-0.0450723176961638,0.324132005694467,0.0177434953754199,0.051397712845406,-0.0759454906490798,0.454176840699304,0.390360528237956,0.104723677225609,0.387118718743961,0.394458366188638,0.467249757660421,-0.0233964914491969,0.46076865163796,0.375712502467709,0.125513867178877,-0.0151339063390709,-0.0506291790387379,0.411441140873908,-0.068005932611535,0.419583916287054,0.445588741579589,0.391852850951808,0.411291335482458,-0.156128491341299,0.445992087066625,0.374321228712084,0.442329840565902,0.386082108644211,0.401307686037314,0.399961428094715,0.0230262055088715,0.0736903710242816,0.041250186369221,0.0508214209065901
"ZNF669",0.64900524371275,0.42116882670691,0.321330079431106,0.31297008364423,0.395912696369775,0.682739104997057,-0.51113098988186,0.286851100604497,-0.585932036561519,0.299222142635427,0.285643816238062,0.64626608450259,0.218978568335562,-0.55676747820401,-0.636832999608864,0.455903187353102,0.270488465222798,0.536661485075762,0.55695444680706,0.136239224760621,-0.418163647410871,-0.711907310145452,-0.139725666922889,0.349880987278064,-0.502572494672927,-0.414784878214878,-0.758722776622695,-0.708599802519857,-0.670600585502593,0.26815570402161,-0.154979555242293,-0.461161019252251,0.607533661294923,0.624569613646263,0.372903813660618,-0.659573228916028,0.118330821725296,-0.440630163089087,0.0632263927409979,0.691410472329968,-0.37416005396992,-0.274260840702205,-0.658671370772961,-0.302444645146196,0.580093230180336,-0.447815937278018,-0.270995417515908,0.216982107035793,-0.147824555062377,-0.564636505445724,-0.659431501516498,-0.654560439294948,-0.186624520481337,-0.600421579854096,-0.484614615701429,0.266212215740382,0.717246413545625,-0.718317820071054,-0.317043605730749,-0.57310907182873,0.406533267735108,0.64819822186746,0.751174600050024,0.631323528811112,0.675635996059952,0.640220349468005,0.359296964591308,0.645221756714054,0.46421064409497,0.72908008268687,0.425303432421639,0.649511525134894,0.320867242499439,0.479702875356841,0.41103735596512,0.677689131078627,0.609017150088347,0.60509576624693,0.46228500354112,0.643957321172711,0.760492491237429,0.335273729616869,0.724805588840425,0.685411314955099,0.329597929152716,0.386484102074231,0.617533860076744,0.0677183734023078,0.664328283742128,0.590466503615247,0.547516800059982,0.231316015211158,0.214790196396141,0.724648359924896,0.319989292471223,0.29518269179015,0.393909236943712,0.589324331746355,-0.0480868193258585,0.125513867178877,0.738957684970684,0.549614723108237,0.680987417115895,0.0866544725842985,0.575160122189161,0.333268372738836,0.348793109922496,0.340961889769395,0.0914077572896265,0.664059803482034,0.147166036759608,0.18845182170137,0.449783722459627,0.377505508974015,0.18679191682749,0.330983453169211,0.546023243657737,0.617730934717576,0.681159697076982,0.706689073044357
"LINC01023",0.563327538606658,0.19111596978821,0.124033234852791,0.0803439134597152,0.157085519555609,0.589085600937665,-0.492329203350181,0.0842007082902071,-0.538434090765557,0.0678827262185078,0.0647513215547905,0.549930102279387,0.0165471829936739,-0.467136332653763,-0.574593229594689,0.198147086380809,0.0683202452772916,0.467463620039154,0.514410309424726,-0.0634022371928209,-0.180574337116391,-0.572775232547931,0.061946599016076,0.113654972417321,-0.471874862125754,-0.175229655522155,-0.588063892906889,-0.581036516586976,-0.541319774543599,0.0457703905700681,0.024922079644524,-0.205686598615739,0.521546934550402,0.529989230855196,0.135991980373125,-0.527121786742562,-0.0678723645198095,-0.445011624548807,0.209361018615393,0.578969771875679,-0.137389700121917,-0.0425367854707284,-0.575650684838899,-0.0678240833268106,0.528270985950518,-0.424091235597479,-0.0483693849108195,0.00520208932934237,0.0533841461155841,-0.484616592486745,-0.548103909846833,-0.533854017267123,0.00299389847029183,-0.544253429813377,-0.454977999297019,0.0472313261229331,0.560520376185334,-0.561269299053681,-0.0832719165886835,-0.509787471564431,0.191187238460637,0.512884464723986,0.592005453039811,0.483405530632362,0.486193470613899,0.51275606137988,0.168768771790084,0.49969205709246,0.246112178085553,0.535557230674654,0.182804944245016,0.476591084227561,0.116433609203149,0.241059046426748,0.215285853251214,0.528546006404309,0.473306230847698,0.499303331591592,0.230231735557105,0.497350164337469,0.588182605045205,0.0923371571919797,0.5330550455393,0.533214085225796,0.119332530007953,0.182249498601479,0.505209845031052,-0.0453356972839713,0.523217994164511,0.454139056958456,0.458943601707287,0.0450402209291356,0.0514250629251582,0.544592169635155,0.136131280244863,0.114144217461415,0.170424431606405,0.476126241963374,-0.179316860194736,-0.0151339063390709,0.549614723108237,0.441997346098138,0.557405081091583,-0.0569941702587486,0.47851074246501,0.136760033781629,0.141153460477197,0.15137133564659,-0.0531658107951688,0.576230235487503,-0.0194179184544864,0.0353758565597619,0.222515943079156,0.182218040026313,0.0257938364605886,0.140948631410619,0.427457753502974,0.469010902032389,0.529415960594408,0.546801404882131
"LCORL",0.721666341367319,0.200909207891884,0.119900003016097,0.0547571858984504,0.154264780843883,0.753777505061401,-0.642967665349999,0.0663774130204788,-0.697292599533071,0.0386604509552939,0.0368279555874579,0.701728504010121,-0.0224929201463273,-0.594376557526908,-0.741595369952169,0.204095810726384,0.0456108244402594,0.599272389180978,0.666800378414272,-0.126962089253556,-0.185407073938454,-0.722401211234763,0.125492748951294,0.0977517437787331,-0.613484346594058,-0.177952818489026,-0.735605210968536,-0.735787506926777,-0.683211743503761,0.0115547361383502,0.0720728348386109,-0.214503780753467,0.666685835400045,0.675903556676719,0.126959774270717,-0.663858144735392,-0.129900333644325,-0.585844028909793,0.307104373564082,0.736376173970045,-0.128827741664367,-0.00526378080391961,-0.738443554099355,-0.0378662846769542,0.682989984399784,-0.552205427639588,-0.0149180303737407,-0.0394471065927754,0.114137657604302,-0.619451689851057,-0.696051907109417,-0.675273293532272,0.0453758405886276,-0.703046193250111,-0.591508391883455,0.0142189022567407,0.702449300237727,-0.703363144032513,-0.0583551590118563,-0.656183609873315,0.204217039414431,0.644520230519812,0.743296741534814,0.603020914477602,0.597610009935863,0.646066961079278,0.180175973754907,0.624948537693986,0.275804294127473,0.661597901345911,0.187265903701225,0.588600312021505,0.108351946005779,0.264672708219418,0.240172628488463,0.662082071399667,0.59241507471726,0.633122166954806,0.251882546753076,0.621635070440673,0.735400411509586,0.0682667856225249,0.65869657242519,0.667549936547799,0.110887521337446,0.194898404075786,0.639457729498168,-0.0842933395339398,0.656834940629402,0.567088585564665,0.583839922985492,0.0184867593996855,0.0318855685995113,0.676415802590857,0.138737715874764,0.110455946537259,0.175149402680876,0.601041619485589,-0.264359435642223,-0.0506291790387379,0.680987417115895,0.557405081091583,0.705598335516072,-0.106302683850859,0.6077923130437,0.136799381767905,0.140141002041785,0.157515142873619,-0.101473146327535,0.738154291358298,-0.0619280556783139,0.0130405064767544,0.242787410974047,0.196812444465641,-0.00128467809237526,0.143719308429925,0.535902744660246,0.583926521655901,0.662657106214825,0.683727248157559
"CTC.548K16.1",-0.218697704286311,0.496025529863104,0.458082289627298,0.59412945283404,0.548815139579129,-0.217183999492934,0.35023367966218,0.50592287069347,0.306612595505461,0.600693571794961,0.573621244566107,-0.177476558607751,0.56075910290825,0.128630538313066,0.29442889359242,0.5688595066667,0.517572569153673,-0.186870613625122,-0.300974173924241,0.618380628048855,-0.526048682555576,0.0747854749355667,-0.622949045135891,0.577036611389905,0.299716642980149,-0.536007415974056,-0.00212747736082888,0.114379610021613,0.0769497949279277,0.593415786121034,-0.530832938710687,-0.556205732704769,-0.183572182220732,-0.166111296897464,0.560672062820786,0.0563158073856774,0.583918843452391,0.377219862008484,-0.586221702425877,-0.155590116745715,-0.559124915899166,-0.622561652889796,0.23633764710649,-0.610050665516069,-0.286013021020586,0.28033008265463,-0.591968264625097,0.59658225602772,-0.614614959338032,0.170227897301075,0.133446492405976,0.0951565147554785,-0.540425503476189,0.286784418176555,0.288876024356808,0.582559435477462,-0.0148235311459393,0.0145225185089829,-0.594979264074804,0.238236420979025,0.454241988043667,-0.0365243084148764,-0.0337013642450488,0.0234002580294304,0.138925211183428,-0.0586889839404253,0.40220773864413,0.00327381018137224,0.417027410562875,0.110036686554407,0.538148143792918,0.0999213364085953,0.484559893788746,0.479459391179507,0.378895507699295,-0.0101268782852827,-0.0029540683248695,-0.109147161514269,0.469636605251958,0.00825041019150152,0.00671426732747793,0.613550147207466,0.107059538383818,-0.00528855927573371,0.49872901683135,0.430044002717618,-0.0954579886038401,0.357911628894974,-0.0285495141532342,0.0145069931691798,-0.12491624536426,0.491567077575536,0.421332807091896,0.0644238676069765,0.410037507760662,0.420061565334589,0.494352602805251,-0.0691374445758328,0.519307439662665,0.411441140873908,0.0866544725842985,-0.0569941702587486,-0.106302683850859,0.454269073110494,-0.118042862695915,0.445412668916572,0.473392176626459,0.413808729314656,0.453754983676357,-0.223169318227036,0.48853708287059,0.405297147743295,0.462384433666187,0.404685643644137,0.435627849013919,0.423612969419497,-0.0140144642429651,0.03747543087781,-0.00346174232511878,0.00539225719503353
